Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Product ID,Category,Sub_Category,Product,Quantity,Sales,Discount,Profit
7929,CA-2017-120404,20-11-17,24-11-17,Second Class,KH-16330,Katharine Harms,Corporate,Malaysia,Melaka,FUR-FU-10000820,Kitchen ,Samsung,Stove,3,50.97,0,9.1746
7930,CA-2017-167549,25-07-17,27-07-17,First Class,EM-14200,Evan Samsungnnotte,Home Office,Malaysia,Selangor,FUR-TA-10004767,Kitchen ,Meck,Blender,6,298.116,0.3,-4.2588
7931,CA-2016-120082,25-03-16,27-03-16,Second Class,DK-12835,Damala Kotsonis,Corporate,Malaysia,Melaka,OFF-AR-10001955,Living Room,LG,Ceiling Fan,3,59.52,0,17.856
7932,US-2016-168095,15-07-16,20-07-16,Standard Class,MC-17425,Mark Cousins,Corporate,Malaysia,Selangor,FUR-CH-10004886,Kitchen ,Panasonic,Stove,3,230.28,0.2,23.028
7933,US-2016-168095,15-07-16,20-07-16,Standard Class,MC-17425,Mark Cousins,Corporate,Malaysia,Selangor,OFF-PA-10003641,Living Room,LG,TV_50(INCHES),5,105.52,0.2,34.294
7934,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,OFF-EN-10003134,Living Room,Sharp ,Vacuum Cleaner,2,23.36,0,11.68
7935,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,TEC-PH-10002564,Bathroom ,Toshiba,Water Heater,3,71.976,0.2,8.997
7936,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,OFF-PA-10003893,Living Room,LG,Vacuum Cleaner,2,8.56,0,3.852
7937,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,OFF-BI-10000174,Living Room,Sharp,Ceiling Fan,3,13.92,0.2,4.872
7938,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,OFF-AP-10001058,Living Room,Samsung,Ceiling Fan,9,2518.29,0,654.7554
7939,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,OFF-ST-10001496,Living Room,Toshiba,Ceiling Fan,3,540.57,0,140.5482
7940,CA-2017-166093,17-08-17,24-08-17,Standard Class,RW-19540,Rick Wilson,Corporate,Malaysia,Selangor,OFF-BI-10004230,Living Room,Sharp,TV_60(INCHES),8,221.056,0.2,77.3696
7941,CA-2016-146325,14-12-16,17-12-16,First Class,DS-13180,David SSamsungth,Corporate,Malaysia,Selangor,FUR-CH-10001146,Kitchen ,Panasonic,Stove,2,81.424,0.2,-9.1602
7942,CA-2016-146325,14-12-16,17-12-16,First Class,DS-13180,David SSamsungth,Corporate,Malaysia,Selangor,OFF-ST-10001590,Living Room,Toshiba,null,10,134.8,0,35.048
7943,CA-2017-134194,25-12-17,01-01-18,Standard Class,GA-14725,Guy Armstrong,Consumer,Malaysia,Selangor,OFF-BI-10003684,Living Room,Sharp,Ceiling Fan,9,39.582,0.8,-59.373
7944,CA-2017-134194,25-12-17,01-01-18,Standard Class,GA-14725,Guy Armstrong,Consumer,Malaysia,Selangor,OFF-SU-10000946,Living Room,Samsung,TV_75(INCHES),7,44.688,0.2,5.0274
7945,CA-2017-134194,25-12-17,01-01-18,Standard Class,GA-14725,Guy Armstrong,Consumer,Malaysia,Selangor,OFF-AR-10001615,Living Room,LG,Vacuum Cleaner,2,31.744,0.2,2.3808
7946,CA-2017-134194,25-12-17,01-01-18,Standard Class,GA-14725,Guy Armstrong,Consumer,Malaysia,Selangor,OFF-BI-10001597,Living Room,Sharp,TV_50(INCHES),5,40.98,0.8,-65.568
7947,CA-2017-134194,25-12-17,01-01-18,Standard Class,GA-14725,Guy Armstrong,Consumer,Malaysia,Selangor,OFF-BI-10001116,Living Room,Sharp,Ceiling Fan,3,3.168,0.8,-5.0688
7948,CA-2018-131009,01-03-18,05-03-18,Standard Class,SC-20380,Shahid Collister,Consumer,Malaysia,Selangor,OFF-FA-10004395,Living Room,Sharp,TV_50(INCHES),5,18.84,0.2,-3.5325
7949,CA-2018-131009,01-03-18,05-03-18,Standard Class,SC-20380,Shahid Collister,Consumer,Malaysia,Selangor,FUR-CH-10001270,Kitchen ,Panasonic,Blender,6,362.25,0.3,0
7950,CA-2018-131009,01-03-18,05-03-18,Standard Class,SC-20380,Shahid Collister,Consumer,Malaysia,Selangor,FUR-FU-10001095,Kitchen ,Samsung,Blender,6,63.552,0.6,-34.9536
7951,CA-2018-131009,01-03-18,05-03-18,Standard Class,SC-20380,Shahid Collister,Consumer,Malaysia,Selangor,OFF-ST-10001469,Living Room,Toshiba,Ceiling Fan,3,129.552,0.2,-22.6716
7952,CA-2019-145814,19-11-19,24-11-19,Standard Class,KD-16345,Katherine Ducich,Consumer,Malaysia,Melaka,OFF-BI-10003196,Living Room,Sharp,Vacuum Cleaner,2,5.984,0.2,2.244
7953,CA-2019-145814,19-11-19,24-11-19,Standard Class,KD-16345,Katherine Ducich,Consumer,Malaysia,Melaka,TEC-PH-10002200,Bathroom ,Toshiba,Water Heater,4,861.76,0,249.9104
7954,CA-2018-138359,01-04-18,06-04-18,Standard Class,KH-16330,Katharine Harms,Corporate,Malaysia,Selangor,OFF-ST-10000636,Living Room,Toshiba,Wall Fan,4,66.96,0,2.6784
7955,CA-2018-138359,01-04-18,06-04-18,Standard Class,KH-16330,Katharine Harms,Corporate,Malaysia,Selangor,OFF-BI-10000145,Living Room,Sharp,Vacuum Cleaner,2,6.24,0,3.0576
7956,CA-2017-131807,05-10-17,10-10-17,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,FUR-CH-10001190,Kitchen ,Panasonic,Refrigerator,4,435.168,0.2,-59.8356
7957,CA-2017-131807,05-10-17,10-10-17,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-FA-10002780,Living Room,Sharp,TV_50(INCHES),5,14.9,0,6.854
7958,CA-2017-131807,05-10-17,10-10-17,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,OFF-AP-10004052,Living Room,Samsung,Wall Fan,4,15.8,0,4.108
7959,CA-2017-131807,05-10-17,10-10-17,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,FUR-FU-10004666,Kitchen ,Samsung,Chimney Wood,5,72.9,0,26.973
7960,CA-2017-131807,05-10-17,10-10-17,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,FUR-TA-10004086,Kitchen ,Meck,Stove,3,206.352,0.2,5.1588
7961,CA-2017-131807,05-10-17,10-10-17,Standard Class,GG-14650,Greg Guthrie,Corporate,Malaysia,Selangor,TEC-PH-10000702,Bathroom ,Toshiba,Water Heater,1,7.992,0.2,2.6973
7962,CA-2017-104864,18-11-17,23-11-17,Second Class,JS-15685,Jim Sink,Corporate,Malaysia,Selangor,OFF-ST-10002301,Living Room,Toshiba,TV_50(INCHES),5,81.36,0.2,-19.323
7963,CA-2017-104864,18-11-17,23-11-17,Second Class,JS-15685,Jim Sink,Corporate,Malaysia,Selangor,OFF-BI-10001636,Living Room,Sharp,TV_60(INCHES),8,20.232,0.7,-16.1856
7964,CA-2017-104864,18-11-17,23-11-17,Second Class,JS-15685,Jim Sink,Corporate,Malaysia,Selangor,OFF-AP-10002684,Living Room,Samsung,Wall Fan,4,389.056,0.2,48.632
7965,CA-2017-104864,18-11-17,23-11-17,Second Class,JS-15685,Jim Sink,Corporate,Malaysia,Selangor,OFF-PA-10004609,Living Room,LG,Wall Fan,4,20.736,0.2,7.2576
7966,CA-2017-104864,18-11-17,23-11-17,Second Class,JS-15685,Jim Sink,Corporate,Malaysia,Selangor,OFF-PA-10003309,Living Room,LG,TV_60(INCHES),8,41.472,0.2,14.5152
7967,CA-2019-138219,23-03-19,30-03-19,Standard Class,BP-11095,BLG Pistole,Corporate,Malaysia,Selangor,OFF-PA-10000380,Living Room,LG,Wall Fan,4,33.36,0,16.68
7968,CA-2016-157707,10-10-16,12-10-16,First Class,CC-12610,Corey Catlett,Corporate,Malaysia,Selangor,FUR-BO-10001567,Kitchen ,LG,Stove,3,90.882,0.7,-190.8522
7969,CA-2016-157707,10-10-16,12-10-16,First Class,CC-12610,Corey Catlett,Corporate,Malaysia,Selangor,TEC-PH-10002583,Bathroom ,Toshiba,Water Heater,1,15.992,0.2,-2.9985
7970,CA-2016-157707,10-10-16,12-10-16,First Class,CC-12610,Corey Catlett,Corporate,Malaysia,Selangor,FUR-CH-10004853,Kitchen ,Panasonic,Refrigerator,1,120.784,0.2,13.5882
7971,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,TEC-PH-10003580,Bathroom ,Toshiba,Water Heater,4,519.792,0.4,-112.6216
7972,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,TEC-AC-10004227,Bathroom ,Hitachi,Water Heater,3,31.176,0.2,-5.4558
7973,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,OFF-PA-10002787,Living Room,LG,Vacuum Cleaner,2,10.368,0.2,3.6288
7974,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,OFF-BI-10003981,Living Room,Sharp,Vacuum Cleaner,2,2.724,0.7,-1.9068
7975,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,FUR-FU-10001488,Kitchen ,Samsung,Stove,3,254.352,0.2,0
7976,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,OFF-BI-10003727,Living Room,Sharp,Ceiling Fan,3,3.762,0.7,-2.7588
7977,US-2019-126753,16-08-19,20-08-19,Standard Class,SP-20860,Sung Pak,Corporate,Malaysia,Selangor,OFF-PA-10000130,Living Room,LG,Ceiling Fan,3,10.272,0.2,3.21
7978,CA-2018-166051,31-05-18,05-06-18,Standard Class,JK-15625,Jim Karlsson,Consumer,Malaysia,Negeri Sembilan,TEC-PH-10002680,Bathroom ,Toshiba,Water Heater,3,659.97,0,197.991
7979,CA-2018-166051,31-05-18,05-06-18,Standard Class,JK-15625,Jim Karlsson,Consumer,Malaysia,Negeri Sembilan,TEC-PH-10002538,Bathroom ,Toshiba,Water Heater,3,113.73,0,32.9817
7980,CA-2019-113040,27-08-19,31-08-19,Standard Class,CC-12100,Chad Cunningham,Home Office,Malaysia,Selangor,OFF-BI-10001249,Living Room,Sharp,Air Conditioner,1,5.104,0.2,1.6588
7981,CA-2018-103800,03-01-18,07-01-18,Standard Class,DP-13000,Darren Powers,Consumer,Malaysia,Selangor,OFF-PA-10000174,Living Room,LG,Vacuum Cleaner,2,16.448,0.2,5.5512
7982,CA-2018-113383,10-09-18,13-09-18,First Class,SF-20065,Sandra Flanagan,Consumer,Malaysia,Selangor,OFF-AP-10004532,Living Room,Samsung,Wall Fan,4,81.92,0,22.1184
7983,CA-2018-113383,10-09-18,13-09-18,First Class,SF-20065,Sandra Flanagan,Consumer,Malaysia,Selangor,FUR-FU-10001986,Kitchen ,Samsung,Chimney Wood,5,254.9,0,76.47
7984,CA-2017-152499,22-01-17,25-01-17,Second Class,EH-13765,Edward Hooks,Corporate,Malaysia,Selangor,OFF-FA-10002975,Living Room,Sharp,TV_50(INCHES),5,15.12,0.2,4.914
7985,CA-2017-152499,22-01-17,25-01-17,Second Class,EH-13765,Edward Hooks,Corporate,Malaysia,Selangor,OFF-AR-10003481,Living Room,LG,Ceiling Fan,3,7.872,0.2,0.8856
7986,CA-2016-151498,21-04-16,24-04-16,First Class,DN-13690,Duane Noonan,Consumer,Malaysia,Selangor,OFF-BI-10004967,Living Room,Sharp,TV_50(INCHES),5,8.32,0.2,2.808
7987,CA-2016-137939,20-07-16,23-07-16,Second Class,PJ-19015,Pauline Johnson,Consumer,Malaysia,Melaka,TEC-PH-10003589,Bathroom ,Toshiba,Water Heater,5,89.95,0,43.176
7988,US-2016-117793,23-08-16,29-08-16,Standard Class,MA-17560,Matt Abelman,Home Office,Malaysia,Selangor,OFF-LA-10002945,Living Room,Panasonic,Wall Fan,4,25.2,0,11.592
7989,US-2016-117793,23-08-16,29-08-16,Standard Class,MA-17560,Matt Abelman,Home Office,Malaysia,Selangor,OFF-LA-10003537,Living Room,Panasonic,Ceiling Fan,3,37.59,0,17.6673
7990,US-2016-117793,23-08-16,29-08-16,Standard Class,MA-17560,Matt Abelman,Home Office,Malaysia,Selangor,OFF-ST-10002406,Living Room,Toshiba,Air Conditioner,1,14.97,0,4.1916
7991,US-2016-117793,23-08-16,29-08-16,Standard Class,MA-17560,Matt Abelman,Home Office,Malaysia,Selangor,TEC-AC-10003433,Bathroom ,Hitachi,Water Heater,2,1.98,0,0.891
7992,CA-2016-133872,14-06-16,17-06-16,First Class,VM-21835,Vivian Mathis,Consumer,Malaysia,Selangor,OFF-BI-10002082,Living Room,Sharp,Wall Fan,4,39.936,0.7,-26.624
7993,CA-2016-133872,14-06-16,17-06-16,First Class,VM-21835,Vivian Mathis,Consumer,Malaysia,Selangor,TEC-AC-10000521,Bathroom ,Hitachi,Water Heater,2,18.464,0.2,2.308
7994,US-2019-165743,20-11-19,23-11-19,Second Class,MM-18055,Samsungchelle Moray,Consumer,Malaysia,Selangor,OFF-BI-10001982,Living Room,Sharp,Ceiling Fan,3,4.896,0.7,-3.4272
7995,US-2019-165743,20-11-19,23-11-19,Second Class,MM-18055,Samsungchelle Moray,Consumer,Malaysia,Selangor,FUR-BO-10002268,Kitchen ,LG,Blender,6,145.764,0.7,-247.7988
7996,US-2019-165743,20-11-19,23-11-19,Second Class,MM-18055,Samsungchelle Moray,Consumer,Malaysia,Selangor,OFF-BI-10001758,Living Room,Sharp,Wall Fan,6,9.612,0.7,-7.3692
7997,US-2017-105998,03-11-17,05-11-17,First Class,CR-12580,Clay Rozendal,Home Office,Malaysia,Selangor,TEC-AC-10004469,Bathroom ,Hitachi,Water Heater,5,199.75,0,87.89
7998,US-2017-105998,03-11-17,05-11-17,First Class,CR-12580,Clay Rozendal,Home Office,Malaysia,Selangor,FUR-TA-10001095,Kitchen ,Meck,Blender,12,1673.184,0.2,20.9148
7999,US-2018-148194,04-05-18,07-05-18,First Class,BS-11365,Bill Shonely,Corporate,Malaysia,Selangor,FUR-FU-10001852,Kitchen ,Samsung,Microwave Oven,7,12.18,0,3.8976
8000,US-2018-148194,04-05-18,07-05-18,First Class,BS-11365,Bill Shonely,Corporate,Malaysia,Selangor,OFF-AP-10000696,Living Room,Samsung,Wall Fan,4,57.68,0,19.0344
8001,US-2019-151407,08-11-19,12-11-19,Standard Class,RD-19585,Rob Dowd,Consumer,Malaysia,Pahang,TEC-PH-10003885,Bathroom ,Toshiba,Water Heater,4,263.96,0,76.5484
8002,CA-2019-110870,12-12-19,15-12-19,First Class,KD-16270,Karen Daniels,Consumer,Malaysia,Selangor,TEC-AC-10002926,Bathroom ,Hitachi,Water Heater,6,299.94,0,128.9742
8003,CA-2019-110870,12-12-19,15-12-19,First Class,KD-16270,Karen Daniels,Consumer,Malaysia,Selangor,OFF-SU-10001225,Living Room,Samsung,TV_75(INCHES),7,25.76,0,0.5152
8004,CA-2018-143210,01-12-18,03-12-18,First Class,AA-10645,Anna Andreadi,Consumer,Malaysia,Selangor,TEC-PH-10004434,Bathroom ,Toshiba,Water Heater,2,271.9,0,78.851
8005,CA-2018-143210,01-12-18,03-12-18,First Class,AA-10645,Anna Andreadi,Consumer,Malaysia,Selangor,FUR-FU-10003878,Kitchen ,Samsung,Stove,3,45.84,0,15.5856
8006,CA-2018-143210,01-12-18,03-12-18,First Class,AA-10645,Anna Andreadi,Consumer,Malaysia,Selangor,FUR-FU-10002268,Kitchen ,Samsung,Stove,2,9.82,0,3.2406
8007,CA-2016-139808,07-10-16,11-10-16,Standard Class,MC-18100,Samsungck Crebagga,Consumer,Malaysia,Selangor,OFF-FA-10001883,Living Room,Sharp,Iron Box,12,93.36,0,0.9336
8008,CA-2019-110863,17-11-19,24-11-19,Standard Class,AA-10645,Anna Andreadi,Consumer,Malaysia,Negeri Sembilan,OFF-ST-10002756,Living Room,Toshiba,Wall Fan,4,541.24,0,5.4124
8009,CA-2019-110863,17-11-19,24-11-19,Standard Class,AA-10645,Anna Andreadi,Consumer,Malaysia,Negeri Sembilan,OFF-PA-10000474,Living Room,LG,Ceiling Fan,3,106.32,0,49.9704
8010,CA-2019-110863,17-11-19,24-11-19,Standard Class,AA-10645,Anna Andreadi,Consumer,Malaysia,Negeri Sembilan,FUR-CH-10002073,Kitchen ,Panasonic,Chimney Wood,5,1323.9,0,383.931
8011,CA-2018-127859,17-03-18,20-03-18,Second Class,QJ-19255,Quincy Jones,Corporate,Malaysia,Selangor,OFF-PA-10003641,Living Room,LG,Wall Fan,6,126.624,0.2,41.1528
8012,US-2019-136427,20-06-19,23-06-19,First Class,JM-16195,Justin MacKendrick,Consumer,Malaysia,Selangor,TEC-PH-10002070,Bathroom ,Toshiba,Water Heater,7,125.944,0.2,15.743
8013,CA-2017-120168,25-05-17,25-05-17,Same Day,TB-21625,Trudy Brown,Consumer,Malaysia,Melaka,OFF-BI-10004519,Living Room,Sharp,TV_50(INCHES),5,663.92,0.2,207.475
8014,CA-2017-120168,25-05-17,25-05-17,Same Day,TB-21625,Trudy Brown,Consumer,Malaysia,Melaka,TEC-AC-10002167,Bathroom ,Hitachi,Water Heater,8,120,0,13.2
8015,CA-2017-120168,25-05-17,25-05-17,Same Day,TB-21625,Trudy Brown,Consumer,Malaysia,Melaka,OFF-FA-10000936,Living Room,Sharp,Air Conditioner,1,3.29,0,1.4805
8016,CA-2017-120168,25-05-17,25-05-17,Same Day,TB-21625,Trudy Brown,Consumer,Malaysia,Melaka,FUR-FU-10000732,Kitchen ,Samsung,Stove,3,18.84,0,6.0288
8017,US-2018-131870,09-09-18,11-09-18,First Class,NF-18595,Nicole Fjeld,Home Office,Malaysia,Selangor,FUR-FU-10002501,Kitchen ,Samsung,Blender,6,60.672,0.2,12.8928
8018,US-2018-131870,09-09-18,11-09-18,First Class,NF-18595,Nicole Fjeld,Home Office,Malaysia,Selangor,OFF-AR-10000634,Living Room,LG,Ceiling Fan,9,30.816,0.2,2.6964
8019,CA-2017-114804,17-10-17,19-10-17,Second Class,BF-11020,Barry Französisch,Corporate,Malaysia,Selangor,TEC-PH-10001700,Bathroom ,Toshiba,Water Heater,1,52.792,0.2,4.6193
8020,CA-2017-167227,02-11-17,05-11-17,First Class,NP-18670,Nora Paige,Consumer,Malaysia,Negeri Sembilan,OFF-AP-10001962,Living Room,Samsung,null,10,83.9,0,20.975
8021,CA-2017-167227,02-11-17,05-11-17,First Class,NP-18670,Nora Paige,Consumer,Malaysia,Negeri Sembilan,OFF-PA-10001838,Living Room,LG,Vacuum Cleaner,2,11.76,0,5.7624
8022,CA-2018-129189,21-07-18,25-07-18,Standard Class,HM-14860,Harry Marie,Corporate,Malaysia,Selangor,OFF-AP-10000124,Living Room,Samsung,Ceiling Fan,3,4.992,0.8,-12.9792
8023,CA-2018-129189,21-07-18,25-07-18,Standard Class,HM-14860,Harry Marie,Corporate,Malaysia,Selangor,OFF-EN-10003567,Living Room,Sharp ,TV_50(INCHES),5,87.92,0.2,29.673
8024,CA-2018-129189,21-07-18,25-07-18,Standard Class,HM-14860,Harry Marie,Corporate,Malaysia,Selangor,FUR-CH-10004997,Kitchen ,Panasonic,Chimney Wood,5,657.93,0.3,-93.99
8025,CA-2018-129189,21-07-18,25-07-18,Standard Class,HM-14860,Harry Marie,Corporate,Malaysia,Selangor,OFF-BI-10000494,Living Room,Sharp,Air Conditioner,1,1.044,0.8,-1.827
8026,CA-2019-132465,11-09-19,15-09-19,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Melaka,FUR-FU-10000277,Kitchen ,Samsung,Stove,2,210.68,0,50.5632
8027,CA-2019-132465,11-09-19,15-09-19,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Melaka,OFF-ST-10003641,Living Room,Toshiba,Air Conditioner,1,78.8,0,1.576
8028,CA-2019-132465,11-09-19,15-09-19,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Melaka,TEC-AC-10001998,Bathroom ,Hitachi,Water Heater,1,19.99,0,6.7966
8029,CA-2019-132465,11-09-19,15-09-19,Second Class,DM-13525,Don Samsungller,Corporate,Malaysia,Melaka,OFF-ST-10001932,Living Room,Toshiba,Wall Fan,4,772.68,0,108.1752
8030,CA-2016-166373,21-10-16,25-10-16,Standard Class,JF-15565,Jill Fjeld,Consumer,Malaysia,Selangor,TEC-AC-10002323,Bathroom ,Hitachi,Water Heater,6,106.08,0.2,-9.282
8031,CA-2016-158806,07-01-16,11-01-16,Standard Class,NM-18520,Neoma Murray,Consumer,Malaysia,Selangor,FUR-FU-10004270,Kitchen ,Samsung,Stove,3,23.076,0.6,-10.9611
8032,CA-2016-158806,07-01-16,11-01-16,Standard Class,NM-18520,Neoma Murray,Consumer,Malaysia,Selangor,OFF-PA-10004621,Living Room,LG,TV_50(INCHES),5,25.92,0.2,9.072
8033,CA-2019-119690,25-06-19,28-06-19,First Class,MV-17485,Mark Van Huff,Consumer,Malaysia,Selangor,OFF-PA-10001019,Living Room,LG,Ceiling Fan,3,47.952,0.2,16.1838
8034,CA-2019-119690,25-06-19,28-06-19,First Class,MV-17485,Mark Van Huff,Consumer,Malaysia,Selangor,OFF-BI-10000201,Living Room,Sharp,Vacuum Cleaner,2,0.984,0.8,-1.476
8035,CA-2019-119690,25-06-19,28-06-19,First Class,MV-17485,Mark Van Huff,Consumer,Malaysia,Selangor,FUR-FU-10004587,Kitchen ,Samsung,Water Dispenser,9,75.384,0.6,-20.7306
8036,CA-2019-119690,25-06-19,28-06-19,First Class,MV-17485,Mark Van Huff,Consumer,Malaysia,Selangor,OFF-LA-10001613,Living Room,Panasonic,Vacuum Cleaner,2,4.608,0.2,1.6704
8037,CA-2019-153738,20-09-19,22-09-19,First Class,AG-10270,Alejandro Grove,Consumer,Malaysia,Selangor,OFF-BI-10001308,Living Room,Sharp,Wall Fan,6,37.68,0,16.956
8038,CA-2017-169012,10-07-17,14-07-17,Standard Class,BF-11275,Beth Fritzler,Corporate,Malaysia,Selangor,OFF-AP-10003278,Living Room,Samsung,Ceiling Fan,3,41.91,0,10.8966
8039,CA-2017-109393,30-06-17,02-07-17,Second Class,JC-15775,John Castell,Consumer,Malaysia,Selangor,FUR-BO-10003966,Kitchen ,LG,Stove,3,435.999,0.15,5.1294
8040,CA-2017-121489,21-08-17,25-08-17,Second Class,CM-11815,Candace McMahon,Corporate,Malaysia,Selangor,FUR-CH-10004698,Kitchen ,Panasonic,Blender,6,388.704,0.2,38.8704
8041,CA-2017-121489,21-08-17,25-08-17,Second Class,CM-11815,Candace McMahon,Corporate,Malaysia,Selangor,OFF-ST-10000025,Living Room,Toshiba,Wall Fan,6,572.58,0,34.3548
8042,CA-2017-121489,21-08-17,25-08-17,Second Class,CM-11815,Candace McMahon,Corporate,Malaysia,Selangor,TEC-AC-10000682,Bathroom ,Hitachi,Water Heater,2,33.18,0,11.613
8043,US-2017-133081,11-03-17,15-03-17,Standard Class,PV-18985,Paul Van Hugh,Home Office,Malaysia,Selangor,TEC-AC-10001772,Bathroom ,Hitachi,Water Heater,4,63.88,0,24.9132
8044,US-2017-133081,11-03-17,15-03-17,Standard Class,PV-18985,Paul Van Hugh,Home Office,Malaysia,Selangor,FUR-FU-10001379,Kitchen ,Samsung,Refrigerator,1,26.72,0,11.7568
8045,CA-2017-165008,15-09-17,17-09-17,Second Class,DO-13645,Doug O'Connell,Consumer,Malaysia,Negeri Sembilan,OFF-BI-10002794,Living Room,Sharp,Ceiling Fan,9,295.056,0.2,106.9578
8046,CA-2016-145611,20-09-16,24-09-16,Standard Class,HA-14905,Helen Abelman,Consumer,Malaysia,Melaka,OFF-AP-10001005,Living Room,Samsung,TV_50(INCHES),5,393.25,0,129.7725
8047,CA-2016-113600,15-12-16,17-12-16,Second Class,SH-20395,Shahid Hopkins,Consumer,Malaysia,Selangor,OFF-BI-10000201,Living Room,Sharp,Ceiling Fan,3,2.214,0.7,-1.476
8048,CA-2017-130834,03-11-17,06-11-17,Second Class,JM-16195,Justin MacKendrick,Consumer,Malaysia,Selangor,OFF-PA-10003673,Living Room,LG,Ceiling Fan,3,16.272,0.2,5.2884
8049,CA-2016-168543,03-07-16,07-07-16,Standard Class,DK-13225,Dean Katz,Corporate,Malaysia,Melaka,OFF-AP-10000938,Living Room,Samsung,TV_75(INCHES),7,706.86,0,197.9208
8050,CA-2018-144974,26-09-18,30-09-18,Standard Class,CM-12715,Craig Molinari,Corporate,Malaysia,Selangor,OFF-BI-10003274,Living Room,Sharp,TV_50(INCHES),5,5.97,0.7,-4.577
8051,CA-2018-144974,26-09-18,30-09-18,Standard Class,CM-12715,Craig Molinari,Corporate,Malaysia,Selangor,FUR-FU-10001095,Kitchen ,Samsung,Refrigerator,1,21.184,0.2,4.7664
8052,CA-2018-144974,26-09-18,30-09-18,Standard Class,CM-12715,Craig Molinari,Corporate,Malaysia,Selangor,OFF-AP-10001492,Living Room,Samsung,Wall Fan,6,41.376,0.2,3.1032
8053,CA-2018-109904,14-07-18,17-07-18,Second Class,BF-10975,Barbara Fisher,Corporate,Malaysia,Melaka,OFF-AR-10004999,Living Room,LG,Ceiling Fan,3,17.94,0,4.485
8054,CA-2017-152205,28-09-17,05-10-17,Standard Class,SF-20965,Sylvia Foulston,Corporate,Malaysia,Selangor,OFF-BI-10004094,Living Room,Sharp,Air Conditioner,1,2.655,0.7,-1.8585
8055,CA-2019-121188,28-08-19,04-09-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,OFF-ST-10001490,Living Room,Toshiba,TV_50(INCHES),5,892.35,0,267.705
8056,CA-2019-121188,28-08-19,04-09-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,FUR-BO-10004695,Kitchen ,LG,Stove,2,307.666,0.15,28.9568
8057,CA-2019-121188,28-08-19,04-09-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,OFF-ST-10000736,Living Room,Toshiba,Ceiling Fan,9,728.82,0,29.1528
8058,CA-2019-121188,28-08-19,04-09-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,OFF-BI-10001617,Living Room,Sharp,TV_50(INCHES),5,41.36,0.2,13.959
8059,CA-2019-121188,28-08-19,04-09-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,TEC-PH-10003589,Bathroom ,Toshiba,Water Heater,3,43.176,0.2,15.1116
8060,CA-2019-121188,28-08-19,04-09-19,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,FUR-FU-10003981,Kitchen ,Samsung,Stove,2,4.16,0,1.7472
8061,CA-2019-156013,20-09-19,26-09-19,Standard Class,TC-20980,Tamara Chand,Corporate,Malaysia,Melaka,OFF-PA-10001970,Living Room,LG,TV_50(INCHES),5,61.4,0,28.858
8062,CA-2019-156013,20-09-19,26-09-19,Standard Class,TC-20980,Tamara Chand,Corporate,Malaysia,Melaka,OFF-BI-10002437,Living Room,Sharp,Vacuum Cleaner,2,24.448,0.2,8.8624
